,label,full_text
5821,1,davidly many fuckin fag even get shouldnt allowed wallet whilst influence haha
5822,1,davidlyon _shannonmacleod want pussy nd dini mean cat
5823,1,daydaaaaaa hay pussy cat
5824,1,dbro pussy fight
5825,0,dchestnut shake head love trash talk
5826,1,deiukesionai like emily little twat
5827,1,deadgrl_ fuckin call venue cancel lost ticket reprint new one dumb bitch
5828,1,deadlygilinsky drug buddy pussy money bitch weed
5829,1,delaney_guinan faggot need grow
5830,1,delaney_guinan grow pair pussy
5831,1,delaney_guinan ol rachet bitch
5832,1,delaney_guinan good job texting back faggot
5833,1,delaylay_messy rap part problem cause bad bitch
5834,1,demimariemorin well im sure im fully retarded imustbestupid
5835,1,denise_nigga true dat nig
5836,1,deno_ kaitlyninst ne reading coon
5837,1,densonkeith people follower follower truth still nigger outlook mind amp
5838,1,denytheprophecy weak bitch listen cruel hand singer fell face last night
5839,1,denytheprophecy shit joel went swore kid kid wa fucking snitch nigga pussy ratted amp got
5840,1,denytheprophecy thanks ignoring text fag
5841,1,denytheprophecy dragon retard
5842,1,denytheprophecy realize trash
5843,1,dequaan_ khid_zay fucc extra shit seeing hoe weekend
5844,1,derek_gatewood got kenwood amp probably ghetto right
5845,0,derek_gatewood ghetto fool
5846,1,derek_gatewood got toolbox hoe
5847,0,desamador got ta like n twin chug everyone
5848,1,dexfrost bad bitch dex okay
5849,1,dfa hellyeahcalum instyle david block bitch
5850,0,dgardner yonifreedhoff sound like hysteria bird flu year back lower mortality rate regular flu
5851,1,dickburritoz every bitch claim
5852,1,dina flyoutchase bitch give fuck say fuckin lie hairy bitch
5853,1,dinneny goddamn bird trying say yoburger better guy
5854,1,discordianslip alright amateur grease monkey show done wait sound racist
5855,0,discordianslip hope fuzzy head doesnt tickle much
5856,1,discordianslip say one disparaging word charlie brown xmas special slash tire car
5857,0,dish wa wondering yo espect add mo colored tv station befo renew dis
5858,1,dish_answers ok guess colored know da channel
5859,1,dish_answers gots da bet da msnbc wit dat colored reverend listen colored else missing
5860,1,djceeloss awwww pussy ill show u wa good turbo lol
5861,1,djceeloss handle lol shit hp bitch stick soo know wa good double shifting aha
5862,1,djfeds bitch meet lol
5863,1,djfeds make nigga wa e r bad charger phone ripped text ipod ghetto
5864,1,djfeds lmao yeah bitch lil shit ripped
5865,1,djfeds suck dick taco el negro better
5866,1,djfeds yeah bitch taste good fucker
5867,1,dliming fuck bitch
5868,1,dmeis snag ho
5869,0,dminion kinda screwed guinea pig wa experimenting taste instead got interesting result
5870,1,doctorhawrse slut bucket especially dan hoe
5871,0,dolphrudager nope never taken neighbor actual stuff wifi acct info trash super easy
5872,0,dolphrudager one current yankee sell one current bosox sell one player l team sell team yeah
5873,1,dolphrudager kid one queer
5874,1,dom_framp thought bitch
5875,1,dominiloka bitch fall nothing bet take lick
5876,1,dominiloka hoe show uninvited one day come outside tho
5877,1,almost mad nigguh catch stack lunch close one
5878,1,da bitch rockin da club wit boy connor
5879,1,nigguh suck
5880,1,donnyoraha pussy
5881,1,dpalmyx _wordtothewise stop retweeting heather im tired seeing bitch tl
5882,1,dpalmyx michelleb_xo bitch go sleep
5883,1,drboycewatkins coon monkey like disgust minstrel show negro cry shit time disgrace everywhere
5884,1,dre_snipes thereal__hop lmao bitch wa truth
5885,0,dreadywhiteboy jwanurebay kid sold brought back cooked brownie
5886,1,drew mailgal hire colored folk work half da day throw da mail da sewer done
5887,1,dropdeadfred money get good weed always best pussy sorry friend guess
5888,1,drrrruuuu thechriscates pussy
5889,1,drunksixthgrade tbhstop bitch
5890,1,dtholcomb hv load cushion sol would feel good ur dick
5891,1,duhhvenuhh love bitch
5892,1,dustincarter bitch wa dea wa sleep
5893,0,dustincmc kevinkillsthngs ghetto black
5894,0,dxum jordan trash
5895,0,egotheicon everytime pro team gb tourney get schmanged im fanboying im saying think u say trash
5896,0,egotheicon trash snd star would scrape ur team snd pro team
5897,0,eharmoniee first second third mistake hearing wu trash tho kinda wan give listen kinda dont
5898,1,eanahs__ girl wanting shit growing hoe bout month
5899,0,eanahs__ nip
5900,1,ebgbz russelltpot bitch see attack muslim idea math
5901,0,ebomb cool beaner
5902,0,ebomb cool beaner got home ready keep couch floating away lol
5903,1,eburnns bitch actin like celebrity
5904,1,eburnns oh wow bitch bitching niggasuprized
5905,0,edouglas know feel wait perfect week would yank getting lee gosox gopats
5906,0,edouglas quick game sox yank hope get home soon
5907,0,edouglas sorry bout yank earl uya like w
5908,0,edouglas would yankee earl know win
5909,1,edwards_cait busy raging bitch caring best friend wa going hell punch
5910,0,edwards_cait ghetto driving nice car pay lot rent drive lexus pay little rent saying
5911,0,efethegoddess shirt trash leaving room mess
5912,1,efethegoddess wuw wun uv ur hoe dnt send mi pic
5913,1,ehasselbeck bi_politics teaching pretend son b pussy son would lace jock strap
5914,1,el_prietito lovexlilyy jigaboo aka homewreckers need get blocked
5915,0,elchavaloko buckm se yeah sorry monkey team keep kicking ppl waiting muh pizza
5916,0,elchavaloko toma eso negro panama
5917,0,elchavaloko pinche panamonos negro dan asco
5918,1,elchavaloko difference three nig nog
5919,1,elchavaloko care tbh one shitty dirty argentino amp feather fisted nigger
5920,1,elementjetson thank mint happy mothafuggin birthday hoe
5921,0,elise_palmer im assuming mickey bubble
5922,0,elise_palmer sound like gypos used time lived
5923,0,elise_palmer youre cheating mickey bubble
5924,1,ellese rhyming ghetto
5925,0,elliottgianaris gook
5926,0,emilysteers wasp egg
5927,1,emmyhighr ller cyberobama sound like real cunt
5928,0,emmysetter dayum saterlyt shoz un bayg ho ul
5929,1,englandlauren iain harrison oliviaboncic sprite hoe
5930,0,ennuitimes clever monkey
5931,1,ennuitimes mostly move ya dumb bitch haha
5932,0,eonline kimkardashian kanyewest mr mr trash
5933,1,eonline look like real dyke
5934,1,equallydestruct bitch firstly resting titty secondly u wa paying attention youd seen said rolled
5935,1,equallydestruct lmao fight know ghetto school dude highly doubt since give fuck
5936,1,ericxmorrison get rid easily bitch
5937,0,erinscafe bu hate playa yankee hate yankee payroll hate dodger
5938,1,erinscafe watch baseball actually go mets jon stewart fuck yankee
5939,1,erinscafe hate yankee though right feel like really good hating
5940,0,erinscafe hate cowboy yankee
5941,0,eruditetina orgleader hey revjjackson dont u get involved black black situation cause hate whitey b honest mikebrown
5942,1,erykadamitio_ riri_candee nobody never invite lesbian party bitch
5943,1,es_jump know imma broke bitch
5944,1,esn_josh esn_waves esn_creeper gt_parthenon bitch please trying say wa closer philly
5945,1,espinosa_ pussy pussy pussy
5946,1,espinosa_ bitch
5947,1,espn stop blowing spur pussy halftimespeech
5948,1,etellurian vcortesusmc many little whiney bitch america someone cry anything ie kid must wear bicycle helmet
5949,1,evanaleks living bitch live thuglife http co upl zyn v
5950,1,ew_karina lanemichelle_ pussy
5951,1,eze come rape wife bitch boy
5952,1,fabbymichelle bitch
5953,1,fabbymichelle cause wan na see bitch
5954,1,fabbymichelle one bitch make money
5955,0,fairflattaxnow morning_joe joenbc hey teabagger law made felony keep collect record get fact straight
5956,0,fairflattaxnow discredited per government study good factual pay bill moocher teabaggers republican
5957,1,fallenloki notoriousbm buckm se lmfaooo many return ha faggot gotten
5958,0,fangsbites huge yankee fan enjoy http co tkm l ty
5959,0,fawfulfan bigkahuna alfranken bird feather go away
5960,1,feliciawolfee thanks hoe
5961,1,felicity pussy ur mouth really good stress reliever doctor recommend
5962,1,felicity think u need massage pussy mouth make u feel le stressed u think
5963,1,felipefrost whatever want since lying bitch childish mother fucker
5964,1,femalejokerhoee yeah suck like fag oh nevermind fag nfl
5965,0,fennecuskitsune got sole
5966,1,feverspell nyrkelsmads dgroupiegossip uk fag mean cigarette faggot bundle stick homo
5967,1,finnj estellerbabe_ admit started shit calling bitch move
5968,1,finnj bitch
5969,1,firemunky google bitch search ann b davis sexy match image result
5970,1,firemunky said vagina fag seen movie
5971,1,firemunky become nation giant dripping whiny pussy anyway make dude president iraq even man
5972,1,fitsnews nevermind still little bitch http co zpypjbu yu
5973,1,floridalex might need pummel bitch
5974,1,flyyimpact yo follow back nigguh
5975,0,foreverschmoked vertical nip bar already horizontal one think look hella cute
5976,0,forgivemehera also put touch ned chuck mix
5977,1,frances_simply pussy
5978,1,frances_simply still ugly hoe still look like muffie arthur
5979,0,frankthetank jim_mccloskey fran hillbilly virginia mountain man ha pre white anglo saxon belief frankensteinmd kikme
5980,1,frankxlz italian_montana fuck frank pussy
5981,0,fredabrahams brown_moses saw actual tweet scanning jihadi account put screen shot aid worker r spy
5982,1,freddurst shut faggot one care
5983,1,freeyungnwild bitch talk shit got right swerve god damnit da shittt
5984,1,freeyungnwild nigguh
5985,1,freshalina call ghetto nunchucks reason went jail well
5986,1,freshestcrook _mamatosha lmao lyin si bitch told light bulb whole wide world light today ca fuck
5987,1,fucktyler fuck spear chucker
5988,1,fucktyler lmao bitch dumb slap
5989,1,fucktyler tyler make think lil nigger baby hoodrats
5990,1,fyps__ fuckin name hoe
5991,1,gcan jeremywgr everyone bitch anyways guy win fan would run revis prime
5992,1,gabbella rt something else another bitch panty love swear
5993,0,gabby_moscato huntermoore would make great baby bird pic bruh
5994,1,gabebaxter text fag
5995,1,gallinofmilk fight hoe
5996,1,garcialaura_ haha ya hit hoe right
5997,1,garcialaura_ lol bad forgot hoe made ya sad
5998,1,garcialaura_ rt see watch finna hit hoe put
5999,1,garrett_winker bitch following u first place get fuck tl
6000,1,garrett_winker bitch ever seen fight even talking shit
6001,1,garrett_winker bitch shut yo little fucking color emo faget ad nigga u call dumb u know shit
6002,1,garrett_winker bitch like pussy go away u much talking much talk fist u get yo dad little fuc
6003,1,garrett_winker one bitch talking shit bout shit
6004,1,garrett_winker shit hoe hoe pretty sure u level
6005,1,garrett_winker wow u hoe term woman
6006,1,gayle_ryan hate jap aint forgetting gettin japped either
6007,1,geezuss ur fucken lame bitch
6008,1,gellebeaux_ thats thot pussy
6009,1,gellebeaux_ whatever hoe bitch fag beat yall sad ass
6010,1,genuinemitzi nonvictional fag
6011,0,geokthree literally told black_sins face trash shop hooping
6012,1,georgiathenewsa rosaalbae tit may better looking face make like asian latina tranny fact
6013,1,georgiathenewsa look like welfare bitch compared latinas date fuck need fashion makeup tip tbh
6014,0,gerfingerpoken job u prez protect u throw trash ebola er cost daniel money amp life dog
6015,1,gezus__ buckm se lol faggot hid moon bos wa helping
6016,1,gezus__ maniac x buckm se never moose lol log faggot finished
6017,1,gezus__ maniac x bam se woody_afc mean bro fucking faggot
6018,1,gezus__ bitch come bitch scared coward man enough fuck last two minute world bitch
6019,1,gezus__ die car accident faggot
6020,1,gezus__ gunna let bitch like
6021,1,ghostattics translation like dont really think dont think queer deserve happy ending
6022,1,giannarromano fuckin moulinyan
6023,1,giantsniners definition little squirrelly bitch
6024,0,gifs http co j pwlaercu via teapot
6025,1,gillbowski masiblatnoy drobaby_ fuckkn hate fight big pussy time
6026,1,gillis_seth _b_r_y_c_e_ bitch
6027,1,ginamariez im ole bitch memphis tn think u rock also
6028,1,glaad guy cry whine whenever someone say faggot ridiculous
6029,0,gln capotej think guinea pig wa okay
6030,1,gmalko jakeywakeyz hour home chillin working pussy
6031,1,gmalko lmaooo fag
6032,1,godrocamora faggot
6033,1,goldielocks bitch pussy
6034,0,goldietaylor thegrio puppet like intentionally forever cripple people ability unify eco political consensus
6035,0,goldiethegamma cloprestiwfan referring second put vick slot play trash
6036,1,goldnsilvercoin theoregonianboo repbonamici god forbid actually voted give people affordable insurance rate bitch teabag
6037,0,goldnsilvercoin worst terrorist republican teabaggers
6038,0,goldnsilvercoin guy company best year ever obama conservative teabaggers scum
6039,1,gonzalez_sassy ur sassy white trash change ur username
6040,1,goodgraces_ k bitch http co ituahyhc r
6041,1,goodgraces_ ok faggot http co zdgte gvzx
6042,1,grandeftlou bullying know u could bully internet bitch came idk u mention bruh
6043,0,greekkid tarasetmayer thewilldunne yes true reagan wa first ike wouldnt president wa supreme allied commander
6044,0,gregorious understand trash dumpster everywhere wait till go somewhere one
6045,1,gregorykohler yo girl whats yr potential wan na retard
6046,1,greyyygoose jawshoeeahhh bitch lol
6047,0,grinand btw happy birthday charlie get better soon
6048,0,grinand http www youtube com watch v lrtkaqjuc g stay safe charlie
6049,1,grrizziy yungxsmba place ho garden
6050,1,grrizziy pudding right pussy
6051,1,grrizziy right fucking pussy
6052,0,gundeathjournal ackdoc nra lax gun law ur retarded murder bcuz one defend crook gun
6053,1,gusandrews hey still lambdamoo really empty nobody talk except asshole bird
6054,1,gusunger feel like video band would pussy releasing thank god spiritualized still around make
6055,1,gvvenivere learn type ya hillbilly
6056,1,gypsydylann real girl like impress bitch
6057,1,hadley zimm bailey gettin pussy
6058,1,hand_tex drapermark human evil man cutting tusk beautiful animal chink think get hard
6059,1,hannah_clare way gym already thx bitch
6060,1,hannahtherapper yunglust certain season come around time hoe
6061,0,hardball milbank chris stop angry bird spitting n dana go hail ur racial tendicies u infor carter rt n u never talk abt
6062,0,hardball hardball_chris jimmy want talk trash would could chris stop talking spitting
6063,1,harley_schuder shitpussiessay hoe
